product_id,product_name,brand,price,initial_price,discount,review_count,rating,category_name,root_category_name,available_for_delivery,available_for_pickup,source_product_id,source
PROD_f27cbb5b45,Victorious Men's Skinny Fit Unwashed Raw Denim Jeans DL938 - Indigo - 32/30,G-Style USA,23.9,26.95,3.02,1,5.0,Mens Slim Fit Jeans,Clothing,True,False,871530694,walmart
PROD_5cf7151737,"16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels",Deerlux,22.1,27.25,5.16,8,4.4,Throw Pillow Covers,Home,True,False,891036133,walmart
PROD_c05393183d,"X RAY JEANS Mens Five Pocket Commuter Pants, Fig, 34X32",X Ray Jeans,30.0,34.99,5.0,1,5.0,Mens Jeans,Clothing,True,False,1774083175,walmart
PROD_7756682008,"Exclusivo Mezcla Waffle Textured Soft Fleece Blanket, King Size Bed Blanket, Cozy Warm and Lightweight (Dark Grey, 90x104 inches)",Exclusivo Mezcla,26.0,55.98,29.99,64,4.5,Bed Blankets,Home,True,False,1093743201,walmart
PROD_88c329de96,Anastasia Beverly Hills Norvina PRO Pigment Eyeshadow Palette Vol 3,Anastasia Confections,30.0,34.0,4.0,575,4.8,All Makeup,Beauty,True,False,411359040,walmart
PROD_718adc72f3,"Amay 800TC Organic Cotton Twin XL Size Fitted Sheet ( 39X80 ) Fits Mattress Upto 21 inches Deep Pocket, Ivory Solid",Amay's,57.6,64.0,6.4,4,5.0,Cooling Sheets,Home,True,False,1612728569,walmart
PROD_2dfcc13d3e,LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X,Larace,20.0,23.99,4.01,31,4.8,Plus Size Tops,Clothing,True,False,2150292673,walmart
PROD_71e9fca975,"FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White",ITSUN,0.99,1.58,0.59,3,1.3,Lingerie Sets,Clothing,True,False,1507001378,walmart
PROD_cf797b399a,"Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal",Rest Haven,44.0,135.0,91.0,74,4.5,Upholstered Headboards,Home,True,False,293084792,walmart
PROD_2da97d4b7f,LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X,Larace,20.0,26.99,7.01,231,4.7,Plus Size Tops,Clothing,True,False,5041920521,walmart
PROD_7e85e7c4fe,"AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue)",AUSTUFF,240.0,562.99,323.0,14,4.4,Shop All Bar Stools & Counter Stools,Home,True,False,2834781358,walmart
PROD_4cb72a55bf,"Fresh Roasted Coffee, Indian Monsoon Water Decaf Coffee, Medium-Dark Roast Whole Bean, 80 oz",Fresh Roasted Coffee,55.0,23.26375,6.07625,43,4.8,Medium Roast Coffee,Food,True,False,306465658,walmart
PROD_c83d76d772,FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7,FaithHeart,16.0,48.99,33.04,150,4.9,Mens Rings,Jewelry,True,False,5809585615,walmart
PROD_4648fa3c0a,"Scoop Womens V-Neck Top with Volume Sleeves, Sizes XS-XXL",Scoop,13.8,29.0,15.17,10,3.7,Womens Blouses,Clothing,True,False,5291664103,walmart
PROD_f14c974ac4,"SmartMouth Original Activated Breath Rinse 16 oz, Adult",SmartMouth,9.84,16.987999999999996,6.525999999999999,565,4.6,Dry Mouth Mouthwash,Personal Care,True,True,5062553620,walmart
PROD_0aabc23379,"WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee",WestinTrends,205.0,339.99,135.0,31,4.2,Full Bases,Patio & Garden,True,False,469036214,walmart
PROD_1e5c77d4b8,Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months,Xingqing,12.5,15.89,3.44,2,4.0,Baby Girls Clothing,Clothing,True,False,790957653,walmart
PROD_e2872b5815,"UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck",UDPATIO,355.0,469.99,115.0,209,4.6,Shop All Patio Furniture,Patio & Garden,True,False,5295270812,walmart
PROD_afd9e35b5e,"Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise",Exclusivo Mezcla,25.0,65.98,40.99,400,4.5,Bedding Sets,Home,True,False,668480724,walmart
PROD_634dfc861d,Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL,Hanes,19.8,33.0,13.2,78,4.3,Mens Workout Shirts,Clothing,True,False,102593173,walmart
PROD_c089b960e0,"Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White",Amay's,92.7,102.99,10.3,4,5.0,White Sheets,Home,True,False,2785607950,walmart
PROD_3a4c9f4078,"Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz",Simply Silver Mouthwash,9.99,12.99,3.0,39,5.0,Oral Care Accessories,Personal Care,True,False,362341632,walmart
PROD_77da47e8c0,Demotime Men's Polo Shirts Casual Button-Down Shirts Short Sleeve Polo Shirts Blue L V Neck T Shirts Big and Tall Golf Solid Classic Stylish Tops,Demotime,16.0,18.99,3.0,1,5.0,Golf Shirts,Sports & Outdoors,True,False,5702523237,walmart
PROD_4aee800490,"FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box",FindChic,11.2,42.99,31.75,19,4.8,Womens Rings,Jewelry,True,False,3922793394,walmart
PROD_315957250b,Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger,Casual Nights,20.9,23.99,3.12,215,4.1,Womens Nightshirts & Gowns,Clothing,True,False,831123723,walmart
PROD_42e3d4f088,"J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant & Comfortable, Perfect for Weddings",J. Adams,30.0,41.99,12.0,13,4.5,Block Heels,Clothing,True,False,1017487270,walmart
PROD_23a3f3cfbe,TheLovely Women & Plus Front and Back Reversible Spaghetti Strap Flowy Cami Tank Tops,TheLovely,9.99,16.99,7.0,9,4.1,Plus Size Activewear,Clothing,True,False,435835263,walmart
PROD_d37fcc3fab,UVN Sweatshirts for Women Square Neck Long Sleeve Shirts Casual Tunic Tops,UVN,15.0,18.99,4.0,47,4.1,Womens Sweatshirts & Hoodies,Clothing,True,False,5053396247,walmart
PROD_e60a6e82f4,Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped,Amay's,54.9,61.0,6.1,8,5.0,Colored Sheets,Home,True,False,3099936296,walmart
PROD_d24a34d704,"VOUA Electric Heated Mattress Pad, White King",VOUA,76.0,115.0,39.01,42,4.6,Heating Mattress toppers,Home,True,False,1727244137,walmart
PROD_e84a64908d,"Caroma Electric Scooter for Adult, 30Miles Range&20Mph Power by 20""Off-Road Tire&Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black",Caroma,570.0,909.99,340.0,618,4.7,Adult Electric Scooters,Sports & Outdoors,True,False,5439347407,walmart
PROD_f6e9b47df1,LifeStride Womens Suki Pumps - Medium & Wide Width,LifeStride,43.0,47.99,5.0,1309,4.5,Stilettos,Clothing,True,False,485354607,walmart
PROD_9957ccf2d9,"Solaray Food Carotene, Vitamin A as Beta Carotene 25000IU | Carotenoids for Healthy Skin & Eyes, Antioxidant Activity & Immune System Support | 200ct",Solaray,41.9,46.99,5.13,6,4.2,Beta Carotene,Health and Medicine,True,False,179112912,walmart
PROD_edc1c0d735,Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts,Ruimatai,6.36,10.35,3.99,16,1.8,Plus Size Activewear,Clothing,True,False,640096014,walmart
PROD_4e698c73ea,Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean,Roaman's,32.8,39.41,6.64,153,3.8,Plus Size Jeans,Clothing,True,False,1359948905,walmart
PROD_afb698a93e,"Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M)",TheLovely,23.4,25.99,2.6,15,4.3,Workout Leggings,Clothing,True,False,531529503,walmart
PROD_123b837c63,LifeStride Womens Deja Vu Skimmers - Medium & Wide Width,LifeStride,39.0,57.99,19.0,108,3.8,Ballet Flats,Clothing,True,False,944207748,walmart
PROD_4b587acb1c,Zenana Women & Plus Basic Cotton Relaxed Fit V-Neck Long Sleeve Plain Active Casual T-ShirtTop(S-3X),Zenana,15.3,16.99,1.7,11,4.2,Plus Size Tshirts,Clothing,True,False,896931395,walmart
PROD_c5174df57b,"Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green",Elegant Comfort,22.5,25.0,2.5,170,4.5,Bed Sheets,Home,True,False,602315286,walmart
PROD_e10f80f9d5,Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers,Feather & Stitch New York,25.0,31.24,6.25,14,4.8,Pillowcases,Home,True,False,1097677016,walmart
PROD_6f58dfee6e,Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel,Amay's,141.0,176.0,35.2,8,5.0,Shop Curtains,Home,True,False,2200709686,walmart
PROD_4aa4654d2d,"SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray",SGI bedding,22.5,24.99,2.5,14,4.4,Bed Skirts,Home,True,False,264801526,walmart
PROD_c7b3260945,Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe,Amay's,56.7,63.0,6.3,1,5.0,Cooling Sheets,Home,True,False,3475370853,walmart
PROD_45a7b26e12,"NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L",NELEUS,20.0,22.45,2.46,10,4.9,Mens Workout Shirts,Clothing,True,False,3795586746,walmart
PROD_e5a92d41e3,"Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory",Mellanni,35.0,46.97,12.0,3472,4.8,Twin Sheets,Home,True,False,6126862324,walmart
PROD_79b7dea448,Ecetana Womens Walking Shoes Lightweight Breathable Mesh Air Cushion Sneakers,Ecetana,19.0,35.99,17.0,727,4.6,Womens Shoes,Clothing,True,False,283514640,walmart
PROD_45e712b247,"Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M",UVPLove,14.0,30.99,17.0,204,4.7,Womens Blouses,Clothing,True,False,5155882858,walmart
PROD_3ed47d3b0b,JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear,JWD,20.0,38.99,19.0,126,4.7,Womens Nightshirts & Gowns,Clothing,True,False,1892659971,walmart
PROD_9f1770f470,Men's Marvel Deadpool No One Cares  Graphic Tee Black 1X Big Tall,Marvel,16.0,18.99,3.0,12,4.3,Big and Tall Graphic Tees,Clothing,True,False,1426167428,walmart
PROD_fd97993503,"Pntutb Womens Plus Size Clearance,Women's Printed Yoga Fitness Leggings Running Gym Stretch Sports Pants Trousers",PNTUTB,5.79,6.59,0.8,1,3.0,Womens Leggings,Clothing,True,False,1792864118,walmart
PROD_8df419ae82,MINTREUS Women's Pajama Set Knit Soft Lounge Set Lightweight Sleepwear Two Piece Matching Outfits Set,MINTREUS,24.0,45.99,22.0,1,5.0,Womens Pajama Sets,Clothing,True,False,6918363302,walmart
PROD_7e56e98728,"PiccoCasa Soft 190GSM Brushed Polyester 16"" Deep Pocket Fitted Sheets Black Full",PiccoCasa,9.3,13.29,3.99,1,4.0,Bed Sheets,Home,True,False,1807242420,walmart
PROD_0ec724ec0c,Zenana Womens's Cotton Stretch Mid Thigh Length Leggings Fitness Sport Biker Shorts,Zenana,9.94,12.99,3.05,107,4.6,Womens Athletic Shorts,Clothing,True,False,751510659,walmart
PROD_ad60cc6ea7,"Zuke's Mini Naturals Soft Dog Training Treats, Duck Flavor, Tender Dog Chew Snacks, 16 oz Pouch",Zuke's,16.7,57.71888888888889,17.816666666666666,758,4.1,Pets Subscription,Pets,True,False,34203165,walmart
PROD_b39aaf706b,Polo Double Black Eau De Toilette Spray 4.2 Oz / 125 Ml,Ralph Lauren,64.9,84.0,19.1,60,3.1,Premium Cologne for Men,Premium Beauty,True,False,25997723,walmart
PROD_a80ac8912c,"Reebok Boys Power Blast Muscle Active Tank, Sizes 4-18",Reebok,6.13,12.0,5.87,12,5.0,Boys Athletic Shirts,Clothing,True,False,5219876777,walmart
PROD_165e2db2cb,"Russell Athletic Mens Lux Tech Fleece Pants, Sizes S-XL",Russell Athletic,16.0,48.0,32.01,16,4.3,Mens Workout Pants,Clothing,True,False,1063134991,walmart
PROD_8a3649fccc,"Hanes Men's and Big Men's Beefy Tee with Short Sleeves, 2-Pack, Sizes S-6XL",Hanes,14.6,29.0,14.39,1021,4.1,Hanes Mens T-Shirts,Clothing,True,False,696459227,walmart
PROD_e94780e3d2,Clubman Pinaud Styptic Pencil,Clubman Pinaud,11.4,13.99,2.55,107,4.7,Aftershaves,Personal Care,True,False,730250943,walmart
PROD_90f7efee44,"Muk Luks Soft Knit Matching Family Pajama Set , Grey Fairisle/Dogs, T/3X",MUK LUKS,25.0,27.99,3.0,3,3.7,Womens Pajama Sets,Clothing,True,False,5115609628,walmart
PROD_d3c04b6428,"RAW X  Toddler Boy's RawX Rip and Repair Jeans, Dark Blue, 2T",RAW X,18.5,20.99,2.5,1,5.0,Mens Jeans,Clothing,True,False,5028919789,walmart
PROD_d54393f366,Roaman's Women's Plus Size Soft Knit Bermuda Short,Roaman's,26.6,31.1,4.46,1156,4.3,Womens Athletic Shorts,Clothing,True,False,5422818479,walmart
PROD_044c763396,LifeStride Womens Minimalist Pumps - Medium & Wide Width,LifeStride,40.0,47.99,8.0,95,4.3,Block Heels,Clothing,True,False,1589505386,walmart
PROD_e796abaa1e,"Clara Clark Twin Size Deep Pocket 3 Piece Bed Sheets Set, 1800 Series Hotel Luxury Soft Microfiber, Brown",Clara Clark,23.0,54.99,32.03,13105,4.6,Sheet Sets,Home,True,False,373855792,walmart
PROD_3e6a17c683,COMFREE Women's Camisole with Built in Bra Plus Size Tank Top Cami Flowy Casual Tops with Adjustable Strap (S-4XL),COMFREE,20.0,39.99,20.0,49,4.7,Plus Size Tops,Clothing,True,False,225313738,walmart
PROD_10888b666c,IBTOM CASTLE Baby Girls Formal Dress Lace Bowknot Baptism Embroidery Princess Birthday Wedding Flower Tutu Gown with Headwear 3-6 Months Red,Ibtom Castle,20.0,29.99,10.0,1,5.0,Baby Girls Casual Dresses,Clothing,True,False,1231760315,walmart
PROD_104990acaa,Zenana Women & Plus Relaxed Fit Scoop Neck Sleeveless Round Hem Blouse Tank Top,Zenana,16.2,17.99,1.8,27,3.6,Plus Size Activewear,Clothing,True,False,1900702698,walmart
PROD_7344959861,Zbar - Chocolate Chip and Iced Oatmeal Cookie - Variety Pack - Soft Baked Whole Grain Snack Bars - USDA Organic - Non-GMO - Plant-Based - 1.27 oz. (24 Count),ZBAR,20.0,23.26375,6.07625,27,4.4,Lunchbox favorites,Food,True,False,422458903,walmart
PROD_ea918f0df8,"EDX 10 Drawer Dresser, Wide Chest Of Drawers Nightstand Storage Tower Storage Dresser Fabric Dresser With Wood Top for Living Room, Bedroom, Hallway, Nursery, Grey",edx,64.0,104.99,41.0,3293,4.4,Gray Dressers,Home,True,False,5150469476,walmart
PROD_2353910448,Vanity Fair Womens Beauty Back Minimizer Bra Style-76-080,Vanity Fair,37.2,44.0,6.81,821,4.5,Underwire Bras,Clothing,True,False,674437651,walmart
PROD_e3aa454c45,HISEA Women's Rubber Rain Boots Waterproof Insulated Garden Shoes Outdoor Hunting Working Riding Muck Neoprene Boots Mid Calf,HISEA,50.0,69.99,20.0,477,4.8,Womens Over the Knee Boots,Clothing,True,False,232510830,walmart
PROD_de9fbe89d5,"Mellanni Bedspread Coverlet Set Light Gray - Reversible Bedding Cover - Oversized Quilt Set, 2 Piece, Twin / Twin XL, Light Gray",Mellanni,48.0,68.97,21.0,544,4.8,Quilt Sets,Home,True,False,247655086,walmart
PROD_a7a43f3e6e,"ChainsHouse Snake Ring for Women/Men,Stainless Steel Retro Punk Gothic Jewelry Antique Octopus/Serpent Reptile Rings for Holiday Party Jewelry Gift ,Size 7-14(Box)",ChainsHouse,12.1,40.28,28.15,50,5.0,Anniversary Rings,Jewelry,True,False,5684704635,walmart
PROD_ecc7e2efea,Women's Knee-length Color Block Dress with Pockets,Moa Collection,25.0,29.95,4.96,1,5.0,Dresses,Clothing,True,False,6045904134,walmart
PROD_280a311d52,"Amay 800TC Organic Cotton Queen Size Fitted Sheet ( 60X80 ) Fits Mattress Upto 12-15 inches, Gold Solid",Amay's,51.3,57.0,5.7,6,5.0,Cooling Sheets,Home,True,False,1808782059,walmart
PROD_c9ea13a083,Amay Blackout Grommet Curtain Panel Beige 42 Inch Wide by 108 Inch Long- 1Panel,Amay's,78.4,98.0,19.6,3,5.0,Shop Curtains,Home,True,False,3820834403,walmart
PROD_479747d183,"Carve Designs Carson Jean - Womens, Favorite Fade, 8",Carve Designs,89.1,99.0,9.9,523,4.6,Womens Boyfriend Jeans,Clothing,True,False,588404711,walmart
PROD_6883f62d81,LifeStride Womens Impact Ballet Flats - Various Widths Available,LifeStride,50.0,69.99,20.0,302,4.5,Womens Casual Shoes,Clothing,True,False,839659160,walmart
PROD_11e55b88bf,"Cocokind Vitamin C Glow Serum for Bright, Even Skin Tone, All Skin Types, 1 oz",Cocokind,22.0,28.815,11.002,855,4.7,Cocokind,Beauty,True,False,3440558193,walmart
PROD_4dfda8c924,NINA NEW YORK Womens Silver Goring Embellished Nadette Round Toe Wedge Slip On Dress Sandals Shoes 5.5 M,NINA NEW YORK,55.0,114.0,59.02,20,4.8,Womens Casual Shoes,Clothing,True,False,268590697,walmart
PROD_67ef7c4518,"Men Sherpa Lined Hooded Jacket,Men's Flannel Plaid Shirts Fleece Fuzzy Button Down Long Sleeve Winter Thermal Hoodies Jackets with Pockets",Feancey,30.0,35.19,5.2,1,5.0,Men's Character Shop,Clothing,True,False,5209344136,walmart
PROD_b58dc934df,"Bare Home Plush Sherpa Bed Blanket - Fluffy & Soft - Reversible - Lightweight - Twin/Twin XL, Buffalo Plaid - White/Black",Bare Home,33.0,44.99,12.0,663,4.7,Shop All Teens' Bedding,Home,True,False,230846860,walmart
PROD_d03d6d3821,"Sanmadrola Waterproof & Reversible Dog Bed Cover Pet Blanket Sofa, Couch Cover Mattress Protector Furniture Protector for Dog, Pet, Cat 30''x70'' Gray Blue",SANMADROLA,20.0,34.99,15.0,260,4.7,Couch Covers,Home,True,False,5260887729,walmart
PROD_95cbec091c,CARCOS Women's Cami With Built-In Shelf Bra Plus Stretch with Adjustable Spaghetti Straps Basic Undershirt Layer Tank Top Black-L,CARCOS,13.0,14.99,2.0,51,4.3,Womens Tank Tops,Clothing,True,False,887578061,walmart
PROD_9fd6b6e84a,"Vanity Fair Women's Flattering Lace Hi-Cut Underwear, 3 Pack",Vanity Fair,24.8,36.0,11.18,22,4.5,Briefs,Clothing,True,False,802163708,walmart
PROD_fdaaf45f2d,Amay Grommet Top Blackout Curtain Panel Greyish White 60 Inch Wide by 120 Inch Long-1Panel,Amay's,92.8,116.0,23.2,13,5.0,Shop Curtains,Home,True,False,3723312924,walmart
PROD_c25faad661,Hanes Men's Perfect-T Tri-Blend Short Sleeve T-Shirt Solid Navy M,Hanes,9.99,14.0,4.01,582,4.3,Mens Workout Shirts,Clothing,True,False,680639889,walmart
PROD_4ab411428e,Made by Johnny Women's Chic Palazzo Lounge Pants S HEATHER_DARK_GREY,Made by Johnny,19.8,21.95,2.2,241,3.8,Womens Pants,Clothing,True,False,945882097,walmart
PROD_302aa99ea4,"Luxe Weavers Modern Abstract Beige 2x3 Area Rug, Stain Resistant Carpet",Luxe Weavers,25.0,30.0,5.0,177,4.6,All Area Rugs,Home,True,False,3511393855,walmart
PROD_7e1da8a71e,JWD Plus Size Tops For Women Lace Sleeve Blouse Waffle Knit Long Sleeve Shirts Navy Blue-1X,JWD,20.0,25.99,6.0,196,4.5,Plus Size Tops,Clothing,True,False,1829450989,walmart
PROD_0fbdc095d5,"Amay 800TC Organic Cotton Twin Size Fitted Sheet ( 39X75 ) Fits Mattress Upto 12-15 inches, Purple Solid",Amay's,51.3,57.0,5.7,6,5.0,Cooling Sheets,Home,True,False,2608501628,walmart
PROD_771b631b5b,LETDIOSTO Women's Plus Size Tops Short Sleeve Shirts Lace Pleated Tunic Causal Tee Blouses M-4XL,LETDIOSTO,25.0,43.99,19.0,470,4.3,Plus Size Tops,Clothing,True,False,939136581,walmart
PROD_bb5808d1c9,"V8 +Energy Black Cherry and Pomegranate Blueberry Juice Energy Drinks, 8 fl oz Can, 24 Count (4 Packs of 6)",V8 Juice,33.3,37.1,3.8,62,4.6,Campbell's,Food,True,False,885092913,walmart
PROD_734e53d537,ChainsProMax Mens Rings Stainless Steel Size 13 Cuban Curb Link Ring Black Rings for Men,ChainsProMax,13.0,64.99,52.0,158,4.8,Mens Jewelry,Jewelry,True,False,1543169305,walmart
PROD_a36168c99f,PARFAIT Women's Adriana Wire-Free Lace Bralette - Black - 36D,PARFAIT,28.8,50.0,21.2,39,4.5,Wireless Bras,Clothing,True,False,432928663,walmart
PROD_a01c66d3fb,Authentic Hotel and Spa  Unisex Navy Blue Turkish Cotton Terry Bath Robe with White Block Monogram Z S/M,Linum Home Textiles,56.2,63.74,7.5,4,4.5,Mens Robes,Clothing,True,False,152355819,walmart
PROD_a9e718a4af,All Season Camel 3 Piece Twin Size Down Alternative Comforter Set with Corner Tabs,HIG,30.0,35.99,6.0,129,4.4,Comforter Sets,Home,True,False,412531616,walmart
PROD_c226d65a53,"JUSTLET Heated Mattress Pad Twin Size,Electric Mattress Pad,Electric Bed Warmer with 9 Heated Settings Controller & 1-9 Hours Auto Shut Off, Machine Washable, White",JUSTLET,60.0,109.99,50.0,1530,4.5,Heating Mattress toppers,Home,True,False,177709330,walmart
PROD_d0ce19d172,"Health King HernEase Tea, 60 Ct",Balanceuticals,33.4,43.99,10.56,2,3.0,Dietary supplements,Health and Medicine,True,False,27230944,walmart
PROD_da2d70eeca,"OLD BAY Gluten Free Classic Seafood Seasoning, 6 oz Can",Old Bay,4.43,23.26375,6.07625,438,4.5,Seasoning mixes & blends,Food,True,True,10308385,walmart
PROD_d3779ef178,"Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid King, Light Blue",Amay's,92.7,102.99,10.3,4,5.0,Colored Sheets,Home,True,False,2155265261,walmart
PROD_636a2208df,LifeStride Womens Zee Loafers - Medium & Wide Width,LifeStride,50.0,69.99,20.0,61,4.6,Womens Casual Shoes,Clothing,True,False,821774391,walmart
PROD_0bbd3370f9,Guy Harvey Mens Core Tuna Short Sleeve T-Shirt,Guy Harvey,15.6,26.0,10.4,3,5.0,Mens T-Shirts,Clothing,True,False,753681550,walmart
PROD_00bd6df2f9,IBTOM CASTLE Flower Girl Tutu Tulle Dress Little Big Princess Wedding Bridesmaid Party Communion Formal Short Gown for Kids 6-12 Months Blue,Ibtom Castle,23.0,29.62,6.63,3,3.7,Baby Girls Casual Dresses,Clothing,True,False,1446529388,walmart
PROD_3e8e3a94ff,"Short Queen Size Tailored Drop Multi Ruffled Solid Bed Skirt with Adjustable Elastic Belt Microfiber Fabric Fade & Wrinkle Resistant Bed Frame Cover Easy to Fit & Care (15 Inch Drop, Moss)",Dee's Collection,39.6,43.99,4.4,1,5.0,Toddler Bedding Sets & Sheets,Baby,True,False,1210385172,walmart
PROD_f96a80d0a1,"Yoyomax Office Chair, Ergonomic Home Office Desk Chairs, Computer Chair with Comfortable Armrests, Mesh Desk Chairs with Wheels, Black",Yoyomax,33.0,127.99,95.0,454,4.6,Desk Chairs,Home,True,False,354688867,walmart
PROD_86fcb0b624,"Cars Kids 17"" Light Up Lightning McQueen Backpack, Multi-Color",Disney Pixar Cars,15.0,16.94,1.96,318,4.8,School Backpacks,Clothing,True,False,5379906696,walmart
PROD_eb853bdfc9,Fantaslook V Neck Sweatshirts for Women Casual Long Sleeve Tops Oversized Sweatshirt With Pockets,Fantaslook,18.0,69.99,52.0,63,4.3,Young Adult Sweatshirts & Hoodies,Clothing,True,False,5043424192,walmart
PROD_23ec869b55,"Asklazy Women's Summer Sleeveless Chiffon Blouse Business Casual Tank Flowy Tops for Women,US Size,D Red,L",Asklazy,15.0,42.99,28.0,70,4.6,Womens Blouses,Clothing,True,False,5202943775,walmart
PROD_92ce07a878,"Whale Flotilla Faux Fur Sherpa King Size Blanket, Cozy Reversible Fuzzy Fluffy Plush Blankets with Stylish for Winter Fall, Warm and Soft, 90x104 Inch, Emerald Green",Whale Flotilla,30.0,39.99,10.0,54,4.7,Bed Blankets,Home,True,False,5075703391,walmart
PROD_90de0ea520,Roaman's Women's Plus Size Invisible Stretch Two-Tone Embroidered Bootcut Jeans,Roaman's,62.7,72.52,9.78,92,4.6,Plus Size Jeans,Clothing,True,False,913982677,walmart
PROD_355d1e029e,"Twin XL Size Tailored Drop Wrap Around Solid Bed Skirt with Adjustable Elastic Belt Microfiber Fabric Fade & Wrinkle Resistant Bed Frame Cover Easy to Fit & Care (14 Inch Drop, Ivory)",Dee's Collection,25.2,27.99,2.8,2,4.0,Toddler Bedding Sets & Sheets,Baby,True,False,1986789930,walmart
PROD_c8a694a7d2,"Purex Sta Flo Liquid Starch, Great for Crafts, Concentrated, 64 Ounce",Purex,7.96,17.61,9.65,561,4.7,Static Guard,Household Essentials,False,False,22374157,walmart
PROD_9a6db2525f,"Independent Trading Co. Womens Lightweight Cropped Hooded Sweatshirt, XS, Blush",Independent Trading Co.,22.1,38.6,16.5,15,4.1,Womens Activewear,Clothing,True,False,907847604,walmart
PROD_8824b3d7c2,"Duck Clean Release .94 in. x 60 yd. Blue Painter's Tape, 4 Rolls",Duck Brand,9.79,10.88,1.09,1796,4.4,Painter's Tape,Home Improvement,True,False,48812370,walmart
PROD_20caebcb79,"Sofra Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (Burgundy/Olive, S)",Sofra,17.7,23.13,5.43,27,4.4,Workout Leggings,Clothing,True,False,370320502,walmart
PROD_078f279418,VERABENDI Womens Clothes Plus Size Tops 3/4 Sleeve Shirts Button Dressy V-Neck Tunic Blouse (M-4XL),VERABENDI,20.0,22.99,3.0,129,4.5,Womens Blouses,Clothing,True,False,528993905,walmart
PROD_da9f8bc45f,"MERITLIFE Waterproof Mattress Pads, Full",MERITLIFE,40.0,99.0,59.01,1605,4.2,Pillow Top Mattress Toppers,Home,True,False,331094227,walmart
PROD_c0c68b5e97,"TENCEL Lyocell Queen Sheet Set, 500 Thread Count Temperature-Regulating, Ultra Soft & Silky 4-Piece Set Taupe by Aireolux",Aireolux,70.0,83.99,14.0,82,4.8,Sateen Sheets,Home,True,False,1774925941,walmart
