final_price,available_for_delivery,available_for_pickup,brand,review_count,product_id,product_name,category_name,root_category_name,rating,initial_price,discount
79.9,True,False,Smiaoer,75,2409305560,4 inches Queen Size Cooling Gel-infused Memory Foam Mattress Topper for Pressure Relief,Mattress Toppers,Home,4.4,279.96,200.08
20.8,True,False,Maidenform,180,5304723590,Maidenform Womens M by Maidenform Seamless Lift Bralette Style-DM2316,Bralettes,Clothing,3.8,23.8,2.97
24.0,True,False,PABUBE,859,1685004864,"PABUBE Kitchen Rug and Mat Kitchen Mat Anti Fatigue, Non Slips Kitchen Floor Mat, Kitchen Rug or Mat Washable, 17""x 59"", Gray",Anti-Fatigue Mats,Home,4.4,33.99,10.0
13.3,True,False,Smitten,39,284718781,"Smitten Women's Miracle Contemporary Slim Fit Fade Resistant 3 Pockets Pull Over Tunic Scrub, Style S101002",White Scrubs,Clothing,4.6,20.31,7.0
24.9,True,False,E&S PETS,40,643943322,Comfies French Bulldog Unisex Cotton Blend Pajama Bottoms - Gift for Pet Lovers,Pajama Bottoms,Clothing,4.7,29.97,5.07
5.94,True,True,SNICKERS,613,663403068,"Snickers Fun Size Halloween Chocolate Candy Bars, 18.71 oz Bag",All Halloween Candy,Food,4.5,23.263749999999998,6.07625
18.4,True,False,voianlimo,626,716834839,VOIANLIMO Womens Plus Size Casual Tops V Neck Short Sleeve Shirt Floral Blouses Tunic Tops M-4X,Womens Blouses,Clothing,4.3,22.99,4.6
57.0,True,False,Yalamila,893,867415088,"Yalamila WhatsBedding Down Comforter Feather Duvet Insert Cotton Summer Cool White Goose Duck Down Comforter All Season Solid, Queen",Queen Comforters,Home,4.4,238.99,182.0
20.0,True,False,Ma Croix,334,948010527,"Ma Croix Men's Lightweight Jogger Elastic Bottom with Pockets, Up to 5XL",Mens Sweatpants,Clothing,3.6,23.99,4.0
52.8,True,False,Bates,2,2219211722,Bates OpSpeed Tall Boot Men Black,Mens Safety Shoes,Clothing,5,89.95,37.15
28.0,True,False,Bare Home,283,450029506,"Bare Home Luxury Duvet Cover and Sham Set - Premium 1800 Collection - Ultra-Soft - Twin/Twin XL, Fresh Cream, 2-Pieces",Boys Comforter Sets,Home,4.2,44.57,16.58
19.8,True,False,SGI bedding,14,867257068,"SGI Bedding 14 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Full, Chocolate",Bed Skirts,Home,4.4,21.99,2.2
9.99,True,False,Starbay,62,707869062,StarBay Women's Floral Print Wedge Flip Flop with Cotton Thong in Fuchsia,Womens Flip Flops,Clothing,3.8,11.99,2.0
32.0,True,False,J. Adams,9,120531433,"J. Adams Stormi Heeled Sandals Women Dressy Summer Flat Mules- Square Toe Double Band Low Block Heel Sandals - Chunky Sandals for Women - Summer Sandals, Womens Dress Sandals, Women's Heeled Sandals",Block Heels,Clothing,4.6,37.99,6.0
13.5,True,False,CPOKRTWSO,6,751000864,CPOKRTWSO Womens Summer Plus Size Tops Short Sleeve V Neck Buttons Pleated Flared Blouses M-4XL,Plus Size Tops,Clothing,5,14.99,1.5
6.99,True,False,PNTUTB,20,1789610247,"Pntutb Womens Skirt Clearance,Plus Size Women's Lace Patchwork High Waist Midi Skirt Gothic Pleated Skirt Rollback",Womens Plus Skirts,Clothing,3.7,7.99,1.0
17.0,True,False,Showmall,656,1674361964,"SHOWMALL Women's Casual Lightweight Open Front Cardigans Soft Draped 3/4 Sleeve Cardigan, US Size XL, White",Cardigans for Women,Clothing,4.6,27.99,11.0
6.09,True,False,PNTUTB,1,1871888846,"Pntutb Womens Clearance,Women's Summer Fashion Print Sleeveless Suspenders Pullover Dress Rollback",Plus Size Dresses,Clothing,1,6.89,0.8
15.3,True,False,Hanes,74,3767897669,Hanes French Terry Shorts Pockets Women's Gym Workout Originals 5 inseam xs-2xl,Womens Athletic Shorts,Clothing,3.9,18.2,2.93
117.0,True,False,Amay's,3,2871702719,Amay Rod Pocket Window Curtain Panel Burgundy 100 Inch Wide by 96 Inch Long-1 Panel,Shop Curtains,Home,5,146.0,29.2
7.48,True,True,Aunt Jackie's,61,46108209,"Aunt Jackie's Curls & Coils Oh So Clean Moisturizing & Softening Shampoo, 12 fl oz, Damaged",Cleansing,Beauty,4.5,28.814999999999998,11.002
33.0,True,False,NELEUS,93,2842158715,"NELEUS Men's Workout Athletic Pants Running Sweatpants With Pockets Relaxed Fit,Black+Black,US Size S",Mens Workout Pants,Clothing,4.7,60.0,27.02
13.0,True,False,Zenana,3,3631271641,Zenana Women & Plus Luxe Rayon Short Sleeve V-Neck Hi-Low Hem Casual Tee-Shirt Top,Womens Workwear Blouses,Clothing,5,20.99,7.98
5.77,True,False,Time and Tru,56,5255852824,"Time and Tru Women's Cotton Peplum Top with Tie Back, Sizes XS-XXXL",Womens Tops,Clothing,4,11.98,6.21
15.0,True,False,LDC Lux Decor Collection,108,723389733,"Lux Decor Collection Fitted Sheet - Ultra Soft Brushed Microfiber Full Size Fitted Sheet, Upto 16 Inches Deep Pocket Fitted Sheet Only, White",Fitted Sheets,Home,4.4,25.99,11.0
31.0,True,False,PABUBE,101,1272327282,"PABUBE Bathroom Rug, Soft Absorbent Bathroom Mat, Non Slip Shag Bath Rug, Machine Washable Bath Mat, 20""x 51"" , Khaki",Bathroom Rugs,Home,4.1,47.99,17.0
15.0,True,False,a.Jesdani,121,5636674604,a.Jesdani Women's Wide Leg Casual Pants High Waisted Elastic Pants Tie Knot Loose Office Trousers with Pockets S-XXL,Womens Pants,Clothing,4.7,16.99,2.0
27.0,True,False,Mellanni,101,827790002,"Mellanni King Pillowcases 4 Pack, Envelope Closure Microfiber Luxury Covers, 20""x40"", Sand",Pillowcases,Home,4.9,38.97,11.97
17.0,True,False,Ibtom Castle,6,2296809880,IBTOM CASTLE Baby Girls Birthday Outfit Polka Dots Leotard Dresses Fancy Dance Costume Halloween Cosplay Tutu Dress up with Ears Headband 5 Years White+Hot Pink-Heart,Girls Birthday Outfits,Clothing,4.5,24.96,7.97
9.89,True,False,KAWELL,2,619425774,LOL Dress for Toddler Girl Elegant Mesh Dress Sleeveless Cartoon Dress 2-9 Years,Dresses,Clothing,5,13.99,4.1
37.8,True,False,HAWEE,6,1580280605,HAWEE Rapunzel Costume for Girls Halloween Fancy Party Cosplay Dress Up Rapunzel Princess Dress 2-10Y,All Kids Costumes & Dress-Up,Toys,5,41.99,4.24
6.39,True,False,Follure Clothing,1,469835808,Dresses for Women Summer Wedding Guest Short Sleeve Fashion Plus Size O-Neck Print Strappy Dress,Plus Size Dresses,Clothing,5,8.59,2.2
56.0,True,False,Bare Home,1280,2348411906,"Bare Home Down Alternative Comforter Set - 3-Pieces - All Seasons - King/Cal King, Light Blue",Comforter Sets,Home,4.6,76.99,21.0
19.0,True,False,Leading Lady,79,356494621,The Brigitte Lace - Wirefree T-Shirt Bra,Underwire Bras,Clothing,4.5,28.5,9.5
42.0,True,False,Asklazy,192,6020514921,Asklazy Women's Turtleneck Oversized Sweaters Batwing Long Sleeve Pullover Loose Chunky Knit Jumper,Womens Turtleneck Sweaters,Clothing,4.6,63.99,22.0
20.0,True,False,JWD,5803,1596170774,JWD Womens Loose Blouse Long Sleeve V Neck Button Down T Shirts Tie Front Knot Casual Tops Black S,Womens Tops,Clothing,4.4,39.99,20.0
20.0,True,False,Jusfitsu,122,442943934,Jusfitsu Vintage One Piece Bathing Suit for Women Tummy Control Womens High Cut Ruched Swimsuits Bandeau Swimwear,Womens One-piece Swimsuits,Clothing,4.5,23.99,4.0
26.0,True,False,TIYOMI,61,5016845519,TIYOMI Plus Size Long Sleeve Tops For Women 3X Christmas Plaid Shirts Color Block Green Causal Blouses Round Neck Tee Early Spring Fall Winter Pullover 3XL 20W 22W,Plus Size Tops,Clothing,4.4,30.99,5.0
14.0,True,False,MOSHU,487,5287761425,MOSHU Tank Tops for Women Flowy Deep V Neck Women Shirts Loose Fit Summer Sleeveless Tops,Womens Tank Tops,Clothing,4.5,35.99,22.0
86.8,True,False,Catherines,13,5076377125,Catherines Women's Plus Size Beaded 3-Piece Cardigan Pant Set,Plus Size Pants,Clothing,3.7,179.95,93.16
33.0,True,False,Jessy Home,209,701833189,Jessy Home 3-Piece Set Queen/Full Size Blue Qcean Reversible Printed 100% Polyester Bedding Set,Quilts,Home,4.8,39.99,7.0
130.0,True,False,INGALIK,1362,681406983,"INGALIK 3 Inch Gel Memory Foam Mattress Topper California King Size, Mattress Pad Cover for Pressure Relief, Bed Topper with Removable Rayon Made from Cotton Cover, Soft & Breathable, White",Mattress Toppers,Home,4.6,189.55,59.58
31.0,True,False,BOCOMAL,26,813818108,BOCOMAL FR Shirts 5.5oz Light Weight for summer Henley Shirts Flame Resistant/Fire Retardant Shirt,Mens Work Shirts,Clothing,4.8,36.99,6.0
5.8,True,False,Umfun,28,178944020,UMfun Women's Summer Dresses Fashion Holiday Summer Solid Color Sleeveless Party Beach Green Dress,Plus Size Dresses,Clothing,3.8,6.68,0.88
23.0,True,False,Anygrew,370,1834325590,Anygrew Women's Pajamas Set Long Sleeve Shirts and Long Pants 2 Piece Pjs Sleepwear with Pockets,Womens Pajama Sets,Clothing,4.6,49.99,27.01
13.0,True,False,Anygrew,110,5242338628,Anygrew Womens Summer Casual T-Shirt V-Neck Sleeveless Tunic Tops for Leggings Loose Blouse Shirt,Plus Size Tops,Clothing,4.7,39.99,27.01
20.0,True,False,Ibtom Castle,1,1850447630,IBTOM CASTLE Toddler Baby Girls Boys Denim Jacket Long Sleeve Button Down Jeans Coat Ripped Hooded Top Fall Cowboy Casual Outwear Clothes 6 Months Light Blue,Girls Coats and Jackets,Clothing,3,24.5,4.51
16.0,True,False,Disney Pixar Toy Story,1,1195507675,Men's Toy Story Pizza Planet Alien Claw Pile  Graphic Tee Black 2X Big Tall,Men's Movies and TV Tees,Clothing,5,18.99,3.0
32.0,True,False,LDC Lux Decor Collection,1204,727520383,"Lux Decor Collection California King Sheets - Ultra Soft Cooling Bed Sheets - Deep Pocket up to 16"" - Wrinkle, Fade, Stain Resistant - 6 Piece",Cooling Sheets,Home,4.5,39.99,8.0
8.37,True,False,BELLA + CANVAS,31,522520633,Unisex CVC Jersey Tee,Mens T-Shirts,Clothing,4.6,9.44,1.07
25.0,True,False,ComfiTime,98,877815391,"ComfiTime Table Cloth  Fitted Table Cover for 6 Foot, 8 Foot and other Size Rectangle or Round Tables, Faux Linen/Burlap Tablecloth for Parties w/ Tassel & Embroidery, 55 x 86, Ivory White",Outdoor Tablecloths,Home,4.9,30.99,6.0
18.0,True,False,Fantaslook,1606,6643019050,Fantaslook Sweatshirt for Women Long Sleeve Shirts Tunic Tops Color Block Crewneck Sweatshirts Side Split,Young Adult Sweatshirts & Hoodies,Clothing,4.1,69.99,52.0
17.0,True,False,Body Glove,16,5378941877,Body Glove Boys' Long Sleeve Rash Guard Shirt  2 Pack UPF 50+ Quick Dry Sun and Sand Protection Swim Shirt (2T-14),Boys Rash Guards and Swimsuit Sets,Clothing,4.2,26.98,10.0
9.99,True,True,Rugged Shark,19,5291780375,"Rugged Shark Men's Shark Week Clog Sandals with Molded Footbed, Sizes 7-13",Mens Hiking Sandals,Clothing,4.7,14.98,4.99
83.7,True,False,Amay's,4,2430292245,"Amay 800TC Organic Cotton Split King Size Fitted Sheet ( 39X80 ) Fits Mattress Upto 21 inches Deep Pocket, Sage Solid",Cooling Sheets,Home,5,93.0,9.3
17.0,True,False,Daystry,26,5113579108,Daystry Plus Size Tunic Tops For Women Lace V-Neck Empire Waist Women Top Babydoll Blouse White-4X,Plus Size Tops,Clothing,4.3,32.99,16.0
85.0,True,False,Wolverine,10,3929420089,"Wolverine Carlsbad Waterproof 6"" Steel-Toe Work Boot Men Brown",Wolverine Boots,Clothing,4.4,99.95,14.95
15.0,True,False,Inadays,153,1274809612,"Inadays Mens Swim Trunks with Compression Liner Quick Dry Sports Beach Shorts for Men Swimming Board Shorts Bathing Suits with Pockets Swimwear Surfing S to XL, Black and Green",Mens Swimwear,Clothing,4.5,39.99,25.0
20.9,True,False,Dark and Lovely,2941,5658003706,"(3 pack) SoftSheen-Carson Dark & Lovely Fade Resist Hair Color, 384 Light Golden Blonde",Conditioning Hair Color,Beauty,4.4,28.814999999999998,11.002
10.0,True,False,Bali,136,209051435,Women's Bali DFELS1 EasyLite Seamless Brief Panty (Taupe 6),Briefs,Clothing,4.2,13.0,2.96
27.0,True,False,PhoLicious,5,2389607103,Instant Pho Vegetarian Pack of 4 Bowls / Authentic Vietnamese Soup / Pholicious Brand - New,Ready to heat soup,Food,4.2,23.263749999999998,6.07625
7.97,True,True,NYX Professional Makeup,925,5193241215,"NYX Professional Makeup Brow Powder Louder, Brow Pencil, Soft Brown, 1 Count, Soft Brown, 0.04 oz",NYX Professional Eye Makeup,Beauty,4.6,28.814999999999998,11.002
9.99,True,False,TheLovely,9,711383103,TheLovely Women & Plus Front and Back Reversible Spaghetti Strap Flowy Cami Tank Tops,Plus Size Activewear,Clothing,4.1,16.99,7.0
10.7,True,False,BELLA+CANVAS,31,232632201,Bella + Canvas Unisex Jersey Short-Sleeve T-Shirt - 3001C,Tshirts for Women,Clothing,4.6,12.0,1.34
25.0,True,False,Anray Home,26,5282654772,Anray Home Luxurious Bath Towel Set 8 Piece - 600 GSM 100%   microfiber Highly Absorbent and Quick Dry Extra Large Bath Towel - Soft Hotel Quality Towel (35 x 70 Inches),Kids' Towels,Home,4.8,45.99,21.0
9.99,True,False,Jockey,202,6396758638,"Jockey Men's Sport Stability Pouch Microfiber 6"" Boxer Brief",Jockey Underwear,Clothing,4.5,18.0,8.01
19.0,True,False,Eclipse,189,22406141,"Eclipse Dayton Solid Blackout Rod Pocket Energy-Efficient Curtain Panel, Chocolate, 42""x63""",Room Darkening Curtains,Home,3.9,28.89,9.94
20.0,True,False,Lugz,36,5211726888,Lugz Men's Cliff Lace-up Casual Sneaker,Mens Casual Sneakers,Clothing,4.4,54.99,35.0
40.0,True,False,The North Face,234,807130892,The North Face Women's Canyonlands 1/4 Zip Top,Womens Hoodies,Clothing,4.7,79.0,39.0
16.6,True,False,flxxie,141,375528680,"Flxxie 1800 Count Soft Brushed Microfiber Flat Sheet, Shrinkage, Fade Resistant Bedding Top Sheet, Easy Care, White, Full, 81""x96"" with 4"" hem",Bed Sheets,Home,4.5,23.99,7.4
75.0,True,False,Minnetonka,4575,971135787,Minnetonka Women's Textile Torrey Laceup Bootie Slipper,Womens Bootie Slippers,Clothing,4.4,99.95,25.0
28.0,True,False,Jockey,187,2199573340,Jockey Men's Thermocore Long Sleeve Crew,Mens Workout Shirts,Clothing,4.7,48.0,20.01
13.6,True,False,Zenana,2,653650091,Zenana Women & Plus (S-3X) Soft Rayon Long Sleeve Dolphin Hem V-Neck Tee Shirt Top,Halloween Themed Clothing,Party & Occasions,2.5,21.99,8.36
50.4,True,False,Amay's,6,3155849704,"Amay 800 TC 100% Organic Cotton California King Size 1Pc Fitted Sheet ( 72X84 ) Fits Mattress Upto 8-10 inches, Hot Pink Solid",Cooling Sheets,Home,5,56.0,5.6
15.0,True,False,Marvel,37,3977837776,"Marvel Avengers Boys Swim Trunks  Captain America, Iron Man, Hulk, Black Panther Swimsuit (2T-12)",Boys Swim Trunks,Clothing,4.6,16.95,2.0
19.0,True,False,California Design Den,7,162048057,"California Design Den Queen Pillow Cases, Silky Smooth and Soft Cases for Hair & Skin, Fabric Rayon from Bamboo, 2 Cooling Bamboo Pillow Cases Standard Size, Fits Standard & Queen Pillows, Navy Blue",Pillowcases,Home,4.1,21.99,3.0
25.0,True,False,Comfort Canopy,214,1231618678,Comfort Canopy - 3 Piece Chocolate Microfiber Solid Duvet Cover Set with Shams for King Size Bedding,Duvet Covers,Home,4.7,104.99,80.0
15.0,True,False,N'Ice Caps,7,784549946,N'Ice Caps Kids Winter Thinsulate Waterproof Insulated Ski Snow Gloves | Boys Girls Children Pink,Boys Gloves & Mittens,Clothing,4.9,17.99,3.0
25.0,True,False,Moa Collection,71,273178513,Women's Casual Cotton Blend Pockets Slim Fit Skinny Jegging Stretchy Jeans Pant S-3XL,Plus Size Jeans,Clothing,4.3,29.95,5.0
20.6,True,False,Apakowa,184,5301024951,"Apakowa Kids Boys Girls Slip-On Casual Loafers Walking Shoes Comfortable & Lightweight (Color : Beige, Size : 6 Toddler)",Boys Slip-ons,Clothing,4.6,28.99,8.35
19.8,True,False,NELEUS,90,3772538778,"NELEUS Men's Performance Compression Shorts Athletic Workout Underwear 3 Pack,Black+Gray+Red,US Size 3XL",Big and Tall Workout Shorts,Clothing,4.4,48.0,28.21
27.9,True,False,Cadmus,30,3545128586,"Cadmus Women's 3 Pack High Waist Athletic Shorts Yoga Spandex Gym Workout Shorts with Pockets,Grey,Black,Dark Green,XX-Large",Womens Athletic Shorts,Clothing,4.3,52.89,25.01
31.5,True,False,MR&HM,143,917659884,"MR&HM Satin Sheet Set King 4 Pcs, Silky Elegant Luxurious King Size Bed Sheets, with Flat Sheet, Deep Pocket Fitted Sheet for Mattress and Matching Satin Pillow Cases (King Size, Ivory)",Bed Sheets,Home,4.6,55.98,24.49
42.0,True,False,Bella Vita,6,894966089,Bella Vita Nadette II Espadrille Wedge Sling Back Sandals (Women),Womens Espadrille Sandals,Clothing,3.8,58.0,16.01
50.0,True,False,Dr. Scholl's,423,958386224,Dr. Scholl's Womens Nova Slip On Sneaker,Womens Slip on Sneakers,Clothing,4.3,80.0,30.01
1690.0,True,False,Westintrends,25,2058502863,"WestinTrends Malibu 7 Piece Adirondack Outdoor Dining Set, All Weather Poly Lumber Patio Table and Chairs Furniture Set, 71"" Trestle Dining Table and 6 Adirondack Dining Chair, Weathered Wood",7 Piece Patio Dining Set,Patio & Garden,4.6,2629.99,944.0
18.0,True,False,Celeb Luxury,168,177372531,COCOA QUARTZ LIGHT BROWN® COLORDITIONER,Premium Hair Color,Premium Beauty,4.4,40.0,22.03
29.7,True,False,TheLovely,26,738569571,"TheLovely Women & Plus Soft Cotton Active Stretch Outseam Workout Capri Shorts with Wide Wastband (21"" Knee Length Shorts)",Womens Athletic Shorts,Clothing,3.7,32.99,3.3
15.5,True,False,USYFAKGH,1,5602300945,Fast Go 50 Mph Mini RC Car Off Road Truck 1:32 Scale Toy Car Rechargeable Remote Control Car High Speed 2WD Electric Vehicle With 2.4GHzRadio Controller Translucent Body Lighting,Cars & SUV Toys,Toys,5,20.98,5.44
15.0,True,False,Asklazy,9,5464166617,"Asklazy Mid Waisted Dolphin Athletic Shorts for Women Lightweight High Split Gym Workout Shorts with Liner Quick Dry,US Size,White,L",Womens Athletic Shorts,Clothing,5,30.99,16.0
37.8,True,False,Catherines,7,1184748900,Catherines Women's Plus Size Heirloom Two-Point Tunic,Plus Size Tops,Clothing,4,51.89,14.1
155.0,True,False,Wolverine,12,757642095,Wolverine Raider DuraShocks Waterproof Met-Guard CarbonMAX Work Wellington Men Peanut,Mens Boots,Clothing,4.3,204.95,49.96
15.0,True,False,Fantaslook,3533,5443849113,Fantaslook Blouses for Women Pleated Short Sleeve Tunic Tops Dressy Casual Summer Shirts,Plus Size Tops,Clothing,4.6,16.99,2.0
15.0,True,False,Jurassic Park,11,851807311,Men's Jurassic Park T Rex Logo  Graphic Tee Athletic Heather Large,Men's Movies and TV Tees,Clothing,3.9,18.99,4.0
37.0,True,False,NELEUS,22,1311460851,"NELEUS Womens Long Sleeve Shirt With Thumb Hole for Workout Yoga Running Quick-Drying,Black+Pink+White,US Size XL",Womens Workout Shirts,Clothing,4.6,66.0,29.02
29.4,True,False,Dearfoams,2,3262573728,Dearfoams Women's Mickey Terry Adjustable Slide Slipper,Womens Slide Slippers,Clothing,4,42.0,12.6
27.0,True,False,SmartyPants Vitamins,1885,51246983,"SmartyPants Women's Multi & Omegas 3 Fish Oil Gummy Vitamins with D3, C & B12 - 120ct",Women's Multivitamins,Health and Medicine,4.4,41.65555555555555,14.507777777777777
8.64,True,False,BELLA + CANVAS,31,173315024,Bella & Canvas Unisex Jersey Short Sleeve T-Shirt,Mens T-Shirts,Clothing,4.6,9.77,1.13
17.5,True,False,Nature's Bakery,41,5491200472,"(3 pack) Nature's Bakery, Gluten Free, Pomegranate Fig Bars, 6 Twin Packs, 2 oz Each",Snack Bars,Food,3.7,23.263749999999998,6.07625
28.0,True,False,Medgear,68,132075558,2-PACK Medgear Scrubs for Men and Women Scrubs Set Medical Uniform Scrubs Top and Pants,Medgear Scrubs,Clothing,4,34.99,7.0
23.0,True,False,MINTREUS,12,6774065013,MINTREUS Ribbed Women's Loose Harem Pants Casual Elastic Waisted Tapered Pants with Big Pocket Baggy Trousers,Womens Pants,Clothing,4.8,48.99,26.0
27.0,True,False,Bliss Rugs,1,45087015,Sensation Transitional 2' x 7' Red and Beige Polypropylene Indoor Area Rug,All Area Rugs,Home,5,35.96,8.99
11.9,True,False,Ocean Blues,1,5442868412,Ocean Blues Women's Strappy Bikini Swim Bottom Full Coverage Swimwear Bathing Suits,Womens Swimsuit Bottoms,Clothing,5,14.99,3.1
24.3,True,False,SGI bedding,10,434475523,"SGI Bedding 18 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | California King, Navy Blue",Bed Skirts,Home,4.8,26.99,2.7
16.0,True,False,Jockey,4,5276023004,Jockey Women's Elance Hipster - 6 Pack,Hipsters,Clothing,4.8,40.0,24.01
40.0,True,False,NELEUS,72,2812601267,"NELEUS Womens Compression Yoga Leggings for Workout High Waist Tummy Control with 2 Pockets,Black+Gray+Light Blue,US Size S",Workout Leggings,Clothing,4,90.0,50.01
24.0,True,False,Yemak,11,976679489,YEMAK Women's Crewneck Button Down 3/4 Sleeve Cropped Knit Cardigan Sweater MK3514,Cardigans for Women,Clothing,3.5,26.95,3.0
11.0,True,False,NT Bay,194,324584783,"Ntbay 2 Pack Double Brushed Microfiber Queen Pillow Shams with 2"" Flange, Wrinkle, Fade, Stain Resistant Sham, 20""x30"", Pink",Pillow Shams,Home,4.6,15.99,5.0
12.6,True,False,Relleciga,11,5374836043,RELLECIGA Women's High Waisted Bikini Bottom Tummy Control Swimsuit Bottom,Womens Swimsuit Bottoms,Clothing,4.5,15.99,3.4
9.97,True,True,Baby Dove,192,485100033,"Baby Dove Eczema Care Soothing Cream for Newborn's Sensitive Skin, 5.1 oz",Baby Itching & Rash Treatments,Baby,4.8,59.323,6.909000000000001
48.0,True,False,Chaco,828,437491833,Chaco ZX/1 EcoTread Sandal Big Kid Burlap Heather,Sandals & Flip-Flops,Clothing,4.7,60.0,12.01
43.0,True,False,Depend,3800,227252556,"Depend Fresh Protection Incontinence Underwear for Women, Adult Diapers, XXL, 44 Count",Depend for Women,Personal Care,4.4,16.988,6.526000000000001
10.4,True,False,Aiyino,5,1071546830,"Aiyino Women's Sleeveless Hollow Out Twist Bodycon Dress Wrap Slim Fit Party Evening Dresses L,Grey",Party Dresses,Clothing,5,14.99,4.64
11.0,True,False,Lelinta,20,148612159,"LELINTA Women Plus Size Summer Tunic Dress V Neck Casual Loose Flowy Swing Shift Dresses, Black/ Green/ Navy Blue/ Wine Red/ Caramel, S-2XL",Womens Blouses,Clothing,3.9,13.99,3.0
18.0,True,False,SHEWIN,304,609214827,SHEWIN Bikinis for Women 2 Piece Sexy Swimsuits Set Turquoise High Waisted Swimwear,Womens Swimsuits,Clothing,4.4,29.98,11.99
90.8,True,False,Modway,16,318951763,Modway Serena King Powder Coated Steel Headboard in White Finish,White Headboards,Home,3.7,209.0,118.21
11.0,True,False,Finetoo,110,1445507060,FINETOO 6 Pack Lace Underwear For Women Invisible High Waist Thongs V-Shape Embroidery Floral Bikini Panties S-XL,Bikinis,Clothing,3.7,12.99,2.0
27.9,True,False,Lolanta,57,5438189890,Lolanta Summer Boys Suit Kids Wedding Ring Bearing Costume 4 Pcs Shirt Vest Shorts Set,Baby Boys Dressy Outfit Sets,Clothing,4.7,30.99,3.1
21.0,True,False,Mellanni,181,378435340,"Mellanni Iconic Collection Pleated Microfiber Bed Skirt 15"" Drop, Queen, Gray",Bed Skirts,Home,4.8,27.97,7.0
14.9,True,False,CALIPESSA,2,946038807,CALIPESSA Womens Summer Tiered Layer Pink Floral Print Short Dress Casual Swing Flowy Short Sleeve Ruffle Tunic Dresses,Womens Dresses,Clothing,4.5,24.99,10.09
5.99,True,False,Seventh Generation,687,3331024751,"Seventh Generation Toilet Bowl Cleaner Fresh Mint Chlorine Bleach & Ammonia Free, 24 oz",Bathroom Cleaners,Household Essentials,4.5,11.415,6.98
599.0,True,True,HP,128,5395277312,HP Victus 15.6 inch FHD IPS 144Hz Gaming Laptop AMD Ryzen 5-8645HS NVIDIA GeForce RTX 4050 8GB DDR5 512GB SSD Mica Silver (2024),High School Supplies,Seasonal,4.6,979.0,380.0
31.9,True,False,Liberty Blues,46,638069385,Liberty Blues Men's Big & Tall Longer-Length Shrink-Less Piqué Polo,Big and Tall Polo Shirts,Clothing,4.2,36.1,4.21
30.1,True,False,Woman Within,1625,343142155,Woman Within Women's Plus Size Petite Stretch Cotton Printed Legging,Womens Leggings,Clothing,4.5,34.99,4.9
34.8,True,False,Saucony,448,514417561,"Saucony Jazz Kid's Easy On/Off Sneaker, Sizes 4-12",Boys Athletic Shoes,Clothing,4.5,49.81,14.97
27.0,True,False,Zenana,8,969756484,Zenana Women's Relaxed Fit V-Neck Short Sleeve Full Length Maxi Long Dress w/ Side Pockets,Casual Dresses,Clothing,4.8,29.99,3.0
14.0,True,False,Harry Potter,4,2006631791,Girl's Harry Potter List of Spells  Graphic Tee Purple Berry X Large,Girls T Shirts,Clothing,3.3,16.99,3.0
21.0,True,False,YNIQUE,14,3272052424,YNIQUE Women's One Piece Swimsuits Tummy Control Swimwear Flattering High Waisted Monokini Bathing Suits for Women,Womens One-piece Swimsuits,Clothing,4.9,32.99,12.0
9.38,True,False,GXFC,1,3192640084,Toddler Baby Girl One Piece Swimsuits Kids Girls Long Sleeve Strawberry Graphic Print Jumpsuit with Sun Hat Rash Guards Beach Bathing Suit 6M-3Y,Toddler Girls One-piece Swimsuits,Clothing,3,10.79,1.41
26.7,True,False,KAWELL,2,3843028104,"KAWELL Princess Peach Costume for Girls, Super Brothers Kids Princess Peach Dress Halloween Cosplay Dress Up with Accessories",All Kids Costumes & Dress-Up,Toys,5,29.66,2.97
56.7,True,False,Hauteloom,342,389619195,"Hauteloom Herstmonceux Traditional Living Room Bedroom Soft Natural Runner Rug - Oriental Persian Floral Farmhouse Carpet - Boho, Modern Vintage - Cream, Pink, Salmon, Orange, Brown - 2'7"" x 7'3""",All Runner Rugs,Home,4.4,63.0,6.3
17.0,True,False,INNERSY,16,1131095306,"INNERSY Teen Girl's Cotton Slip Shorts for Under Dresses Breathable Boxer Panties 3-Pack(L, Black)",Kids Multi Packs,Clothing,4.3,19.99,3.0
115.0,True,False,Amay's,3,3047523261,Amay Rod Pocket Window Curtain Panel Grey 84 Inch Wide by 120 Inch Long-1 Panel,Shop Curtains,Home,5,144.0,28.8
13.0,True,False,Junefish,1913,1330671813,JuneFish Women's Summer Dress Casual Beach Sundress Stretchy Tank Dress with Pockets,Young Adult Dresses,Clothing,4.3,31.99,19.0
269.0,True,False,Hauteloom,38,3569966086,"Hauteloom Kongiganak Living Room, Bedroom Patio Outdoor Area Rug - Indoor/Outdoor - Black, Beige - 8'10""",Plastic Outdoor Rugs,Patio & Garden,4.3,299.0,29.9
17.0,True,False,Chaps,3,5133776504,"Chaps Men's & Big Men's Swim Trunks with UPF50+, 7"" Inseam, Sizes S-3XL",Mens Swim Trunks,Clothing,5,23.0,6.0
